t              TwoCables.fdtd_Bulk probe_Jx_30_23_25__30_26_34.dat
   0.10814173073843934E-007   0.101427067E-003
   0.10815713773811714E-007   0.101224934E-003
   0.10817254473779493E-007   0.101019505E-003
   0.10818795173747273E-007   0.100810794E-003
   0.10820335873715052E-007   0.100598831E-003
   0.10821876573682832E-007   0.100383630E-003
   0.10823417273650611E-007   0.100165205E-003
   0.10824957973618390E-007   0.999435943E-004
   0.10826498673586170E-007   0.997187526E-004
   0.10828039373553949E-007   0.994907605E-004
   0.10829580073521729E-007   0.992596324E-004
   0.10831120773489508E-007   0.990253538E-004
   0.10832661473457288E-007   0.987879903E-004
   0.10834202173425067E-007   0.985475272E-004
   0.10835742873392847E-007   0.983040009E-004
   0.10837283573360626E-007   0.980574259E-004
   0.10838824273328405E-007   0.978078169E-004
   0.10840364973296185E-007   0.975551884E-004
   0.10841905673263964E-007   0.972995695E-004
   0.10843446373231744E-007   0.970409892E-004
   0.10844987073199523E-007   0.967794404E-004
   0.10846527773167303E-007   0.965149375E-004
   0.10848068473135082E-007   0.962475387E-004
   0.10849609173102862E-007   0.959772296E-004
   0.10851149873070641E-007   0.957040538E-004
   0.10852690573038420E-007   0.954280040E-004
   0.10854231273006200E-007   0.951491311E-004
   0.10855771972973979E-007   0.948674206E-004
   0.10857312672941759E-007   0.945829015E-004
   0.10858853372909538E-007   0.942956176E-004
   0.10860394072877318E-007   0.940055834E-004
   0.10861934772845097E-007   0.937128207E-004
   0.10863475472812877E-007   0.934173731E-004
   0.10865016172780656E-007   0.931192117E-004
   0.10866556872748435E-007   0.928183799E-004
   0.10868097572716215E-007   0.925148779E-004
   0.10869638272683994E-007   0.922087711E-004
   0.10871178972651774E-007   0.919000449E-004
   0.10872719672619553E-007   0.915887285E-004
   0.10874260372587333E-007   0.912748801E-004
   0.10875801072555112E-007   0.909584705E-004
   0.10877341772522892E-007   0.906395217E-004
   0.10878882472490671E-007   0.903180626E-004
   0.10880423172458450E-007   0.899941297E-004
   0.10881963872426230E-007   0.896677375E-004
   0.10883504572394009E-007   0.893388860E-004
   0.10885045272361789E-007   0.890075971E-004
   0.10886585972329568E-007   0.886738853E-004
   0.10888126672297348E-007   0.883377797E-004
   0.10889667372265127E-007   0.879992949E-004
   0.10891208072232907E-007   0.876584745E-004
   0.10892748772200686E-007   0.873153112E-004
   0.10894289472168465E-007   0.869698124E-004
   0.10895830172136245E-007   0.866220289E-004
   0.10897370872104024E-007   0.862719608E-004
   0.10898911572071804E-007   0.859196734E-004
   0.10900452272039583E-007   0.855651451E-004
   0.10901992972007363E-007   0.852084413E-004
   0.10903533671975142E-007   0.848495110E-004
   0.10905074371942922E-007   0.844884198E-004
   0.10906615071910701E-007   0.841251749E-004
   0.10908155771878481E-007   0.837598272E-004
   0.10909696471846260E-007   0.833923841E-004
   0.10911237171814039E-007   0.830228673E-004
   0.10912777871781819E-007   0.826512623E-004
   0.10914318571749598E-007   0.822776201E-004
   0.10915859271717378E-007   0.819019406E-004
   0.10917399971685157E-007   0.815242602E-004
   0.10918940671652937E-007   0.811446153E-004
   0.10920481371620716E-007   0.807630131E-004
   0.10922022071588496E-007   0.803794683E-004
   0.10923562771556275E-007   0.799939808E-004
   0.10925103471524054E-007   0.796065578E-004
   0.10926644171491834E-007   0.792172286E-004
   0.10928184871459613E-007   0.788260368E-004
   0.10929725571427393E-007   0.784330114E-004
   0.10931266271395172E-007   0.780381670E-004
   0.10932806971362952E-007   0.776415036E-004
   0.10934347671330731E-007   0.772430285E-004
   0.10935888371298511E-007   0.768427490E-004
   0.10937429071266290E-007   0.764407014E-004
   0.10938969771234069E-007   0.760369003E-004
   0.10940510471201849E-007   0.756313893E-004
   0.10942051171169628E-007   0.752241904E-004
   0.10943591871137408E-007   0.748153034E-004
   0.10945132571105187E-007   0.744047211E-004
   0.10946673271072967E-007   0.739924872E-004
   0.10948213971040746E-007   0.735786089E-004
   0.10949754671008526E-007   0.731631226E-004
   0.10951295370976305E-007   0.727460792E-004
   0.10952836070944084E-007   0.723274788E-004
   0.10954376770911864E-007   0.719073141E-004
   0.10955917470879643E-007   0.714856069E-004
   0.10957458170847423E-007   0.710623499E-004
   0.10958998870815202E-007   0.706376086E-004
   0.10960539570782982E-007   0.702114048E-004
   0.10962080270750761E-007   0.697837604E-004
   0.10963620970718541E-007   0.693546754E-004
   0.10965161670686320E-007   0.689241497E-004
   0.10966702370654099E-007   0.684921906E-004
   0.10968243070621879E-007   0.680587982E-004
   0.10969783770589658E-007   0.676240306E-004
   0.10971324470557438E-007   0.671879316E-004
   0.10972865170525217E-007   0.667504864E-004
   0.10974405870492997E-007   0.663117244E-004
   0.10975946570460776E-007   0.658716381E-004
   0.10977487270428556E-007   0.654302348E-004
   0.10979027970396335E-007   0.649875292E-004
   0.10980568670364114E-007   0.645435575E-004
   0.10982109370331894E-007   0.640983562E-004
   0.10983650070299673E-007   0.636519180E-004
   0.10985190770267453E-007   0.632042793E-004
   0.10986731470235232E-007   0.627554182E-004
   0.10988272170203012E-007   0.623053638E-004
   0.10989812870170791E-007   0.618541380E-004
   0.10991353570138571E-007   0.614017772E-004
   0.10992894270106350E-007   0.609482813E-004
   0.10994434970074130E-007   0.604936940E-004
   0.10995975670041909E-007   0.600380117E-004
   0.10997516370009688E-007   0.595812235E-004
   0.10999057069977468E-007   0.591233620E-004
   0.11000597769945247E-007   0.586644564E-004
   0.11002138469913027E-007   0.582045323E-004
   0.11003679169880806E-007   0.577436003E-004
   0.11005219869848586E-007   0.572816680E-004
   0.11006760569816365E-007   0.568187425E-004
   0.11008301269784145E-007   0.563548347E-004
   0.11009841969751924E-007   0.558899628E-004
   0.11011382669719703E-007   0.554241524E-004
   0.11012923369687483E-007   0.549574215E-004
   0.11014464069655262E-007   0.544897630E-004
   0.11016004769623042E-007   0.540211986E-004
   0.11017545469590821E-007   0.535517320E-004
   0.11019086169558601E-007   0.530814104E-004
   0.11020626869526380E-007   0.526102267E-004
   0.11022167569494160E-007   0.521382026E-004
   0.11023708269461939E-007   0.516653345E-004
   0.11025248969429718E-007   0.511916296E-004
   0.11026789669397498E-007   0.507171135E-004
   0.11028330369365277E-007   0.502418225E-004
   0.11029871069333057E-007   0.497657638E-004
   0.11031411769300836E-007   0.492889521E-004
   0.11032952469268616E-007   0.488114056E-004
   0.11034493169236395E-007   0.483331132E-004
   0.11036033869204175E-007   0.478541006E-004
   0.11037574569171954E-007   0.473743858E-004
   0.11039115269139733E-007   0.468940016E-004
   0.11040655969107513E-007   0.464129698E-004
   0.11042196669075292E-007   0.459312869E-004
   0.11043737369043072E-007   0.454489709E-004
   0.11045278069010851E-007   0.449660147E-004
   0.11046818768978631E-007   0.444824436E-004
   0.11048359468946410E-007   0.439982723E-004
   0.11049900168914190E-007   0.435135262E-004
   0.11051440868881969E-007   0.430282125E-004
   0.11052981568849748E-007   0.425423532E-004
   0.11054522268817528E-007   0.420559518E-004
   0.11056062968785307E-007   0.415690265E-004
   0.11057603668753087E-007   0.410815774E-004
   0.11059144368720866E-007   0.405936153E-004
   0.11060685068688646E-007   0.401051548E-004
   0.11062225768656425E-007   0.396162213E-004
   0.11063766468624205E-007   0.391268222E-004
   0.11065307168591984E-007   0.386369757E-004
   0.11066847868559763E-007   0.381466780E-004
   0.11068388568527543E-007   0.376559328E-004
   0.11069929268495322E-007   0.371647620E-004
   0.11071469968463102E-007   0.366731911E-004
   0.11073010668430881E-007   0.361812490E-004
   0.11074551368398661E-007   0.356889577E-004
   0.11076092068366440E-007   0.351963099E-004
   0.11077632768334220E-007   0.347033165E-004
   0.11079173468301999E-007   0.342099847E-004
   0.11080714168269779E-007   0.337163365E-004
   0.11082254868237558E-007   0.332223972E-004
   0.11083795568205337E-007   0.327281887E-004
   0.11085336268173117E-007   0.322337328E-004
   0.11086876968140896E-007   0.317390259E-004
   0.11088417668108676E-007   0.312440861E-004
   0.11089958368076455E-007   0.307489208E-004
   0.11091499068044235E-007   0.302535354E-004
   0.11093039768012014E-007   0.297579627E-004
   0.11094580467979794E-007   0.292622062E-004
   0.11096121167947573E-007   0.287662951E-004
   0.11097661867915352E-007   0.282702422E-004
   0.11099202567883132E-007   0.277740619E-004
   0.11100743267850911E-007   0.272777506E-004
   0.11102283967818691E-007   0.267813248E-004
   0.11103824667786470E-007   0.262847825E-004
   0.11105365367754250E-007   0.257881438E-004
   0.11106906067722029E-007   0.252914360E-004
   0.11108446767689809E-007   0.247946700E-004
   0.11109987467657588E-007   0.242978640E-004
   0.11111528167625367E-007   0.238010252E-004
   0.11113068867593147E-007   0.233041737E-004
   0.11114609567560926E-007   0.228073295E-004
   0.11116150267528706E-007   0.223105180E-004
   0.11117690967496485E-007   0.218137411E-004
   0.11119231667464265E-007   0.213170115E-004
   0.11120772367432044E-007   0.208203310E-004
   0.11122313067399824E-007   0.203237196E-004
   0.11123853767367603E-007   0.198272119E-004
   0.11125394467335382E-007   0.193308369E-004
   0.11126935167303162E-007   0.188346057E-004
   0.11128475867270941E-007   0.183385273E-004
   0.11130016567238721E-007   0.178426017E-004
   0.11131557267206500E-007   0.173468488E-004
   0.11133097967174280E-007   0.168512779E-004
   0.11134638667142059E-007   0.163559198E-004
   0.11136179367109839E-007   0.158608036E-004
   0.11137720067077618E-007   0.153659530E-004
   0.11139260767045397E-007   0.148713834E-004
   0.11140801467013177E-007   0.143771031E-004
   0.11142342166980956E-007   0.138831274E-004
   0.11143882866948736E-007   0.133894500E-004
   0.11145423566916515E-007   0.128960846E-004
   0.11146964266884295E-007   0.124030485E-004
   0.11148504966852074E-007   0.119103697E-004
   0.11150045666819854E-007   0.114180712E-004
   0.11151586366787633E-007   0.109261837E-004
   0.11153127066755412E-007   0.104347118E-004
   0.11154667766723192E-007   0.994366383E-005
   0.11156208466690971E-007   0.945304691E-005
   0.11157749166658751E-007   0.896288293E-005
   0.11159289866626530E-007   0.847319825E-005
   0.11160830566594310E-007   0.798402198E-005
   0.11162371266562089E-007   0.749536048E-005
   0.11163911966529869E-007   0.700723331E-005
   0.11165452666497648E-007   0.651966138E-005
   0.11166993366465428E-007   0.603267335E-005
   0.11168534066433207E-007   0.554630196E-005
   0.11170074766400986E-007   0.506056494E-005
   0.11171615466368766E-007   0.457548094E-005
   0.11173156166336545E-007   0.409106588E-005
   0.11174696866304325E-007   0.360732702E-005
   0.11176237566272104E-007   0.312427846E-005
   0.11177778266239884E-007   0.264195205E-005
   0.11179318966207663E-007   0.216037506E-005
   0.11180859666175443E-007   0.167957239E-005
   0.11182400366143222E-007   0.119957667E-005
   0.11183941066111001E-007   0.720389266E-006
   0.11185481766078781E-007   0.242032456E-006
   0.11187022466046560E-007  -0.235490688E-006
   0.11188563166014340E-007  -0.712155156E-006
   0.11190103865982119E-007  -0.118794583E-005
   0.11191644565949899E-007  -0.166282996E-005
   0.11193185265917678E-007  -0.213676822E-005
   0.11194725965885458E-007  -0.260973320E-005
   0.11196266665853237E-007  -0.308171843E-005
   0.11197807365821016E-007  -0.355271777E-005
   0.11199348065788796E-007  -0.402273054E-005
   0.11200888765756575E-007  -0.449173149E-005
   0.11202429465724355E-007  -0.495967652E-005
   0.11203970165692134E-007  -0.542652697E-005
   0.11205510865659914E-007  -0.589226374E-005
   0.11207051565627693E-007  -0.635687002E-005
   0.11208592265595473E-007  -0.682033442E-005
   0.11210132965563252E-007  -0.728262830E-005
   0.11211673665531031E-007  -0.774371802E-005
   0.11213214365498811E-007  -0.820356036E-005
   0.11214755065466590E-007  -0.866213213E-005
   0.11216295765434370E-007  -0.911941970E-005
   0.11217836465402149E-007  -0.957540578E-005
   0.11219377165369929E-007  -0.100300786E-004
   0.11220917865337708E-007  -0.104834071E-004
   0.11222458565305488E-007  -0.109353623E-004
   0.11223999265273267E-007  -0.113859132E-004
   0.11225539965241046E-007  -0.118350381E-004
   0.11227080665208826E-007  -0.122827087E-004
   0.11228621365176605E-007  -0.127289022E-004
   0.11230162065144385E-007  -0.131735969E-004
   0.11231702765112164E-007  -0.136167691E-004
   0.11233243465079944E-007  -0.140583934E-004
   0.11234784165047723E-007  -0.144984351E-004
   0.11236324865015503E-007  -0.149368807E-004
   0.11237865564983282E-007  -0.153736946E-004
   0.11239406264951061E-007  -0.158088569E-004
   0.11240946964918841E-007  -0.162423294E-004
   0.11242487664886620E-007  -0.166740938E-004
   0.11244028364854400E-007  -0.171041229E-004
   0.11245569064822179E-007  -0.175324130E-004
   0.11247109764789959E-007  -0.179589206E-004
   0.11248650464757738E-007  -0.183836237E-004
   0.11250191164725518E-007  -0.188064805E-004
   0.11251731864693297E-007  -0.192274583E-004
   0.11253272564661077E-007  -0.196465317E-004
   0.11254813264628856E-007  -0.200636841E-004
   0.11256353964596635E-007  -0.204788994E-004
   0.11257894664564415E-007  -0.208921520E-004
   0.11259435364532194E-007  -0.213034036E-004
   0.11260976064499974E-007  -0.217126235E-004
   0.11262516764467753E-007  -0.221197606E-004
   0.11264057464435533E-007  -0.225247841E-004
   0.11265598164403312E-007  -0.229276811E-004
   0.11267138864371092E-007  -0.233284227E-004
   0.11268679564338871E-007  -0.237269942E-004
   0.11270220264306650E-007  -0.241233629E-004
   0.11271760964274430E-007  -0.245174833E-004
   0.11273301664242209E-007  -0.249093300E-004
   0.11274842364209989E-007  -0.252988921E-004
   0.11276383064177768E-007  -0.256861385E-004
   0.11277923764145548E-007  -0.260710458E-004
   0.11279464464113327E-007  -0.264535847E-004
   0.11281005164081107E-007  -0.268337080E-004
   0.11282545864048886E-007  -0.272113994E-004
   0.11284086564016665E-007  -0.275866187E-004
   0.11285627263984445E-007  -0.279593605E-004
   0.11287167963952224E-007  -0.283296104E-004
   0.11288708663920004E-007  -0.286973227E-004
   0.11290249363887783E-007  -0.290624630E-004
   0.11291790063855563E-007  -0.294249785E-004
   0.11293330763823342E-007  -0.297848601E-004
   0.11294871463791122E-007  -0.301420823E-004
   0.11296412163758901E-007  -0.304966197E-004
   0.11297952863726680E-007  -0.308484523E-004
   0.11299493563694460E-007  -0.311975164E-004
   0.11301034263662239E-007  -0.315437937E-004
   0.11302574963630019E-007  -0.318872408E-004
   0.11304115663597798E-007  -0.322278538E-004
   0.11305656363565578E-007  -0.325655965E-004
   0.11307197063533357E-007  -0.329004470E-004
   0.11308737763501137E-007  -0.332323834E-004
   0.11310278463468916E-007  -0.335613659E-004
   0.11311819163436695E-007  -0.338873506E-004
   0.11313359863404475E-007  -0.342103303E-004
   0.11314900563372254E-007  -0.345302578E-004
   0.11316441263340034E-007  -0.348471149E-004
   0.11317981963307813E-007  -0.351608651E-004
   0.11319522663275593E-007  -0.354714794E-004
   0.11321063363243372E-007  -0.357789395E-004
   0.11322604063211152E-007  -0.360832128E-004
   0.11324144763178931E-007  -0.363842664E-004
   0.11325685463146710E-007  -0.366820823E-004
   0.11327226163114490E-007  -0.369766312E-004
